,total_pop,state,county,tract,tract_id
0,2065,26,137,950400,26137950400
1,3549,26,137,950500,26137950500
2,3849,26,125,150900,26125150900
3,4433,26,125,159000,26125159000
4,4377,26,059,050400,26059050400
5,2287,26,059,050800,26059050800
6,4551,26,059,050500,26059050500
7,4145,26,059,051000,26059051000
8,3539,26,059,050600,26059050600
9,4860,26,059,050700,26059050700
10,3373,26,059,051200,26059051200
11,3933,26,099,222500,26099222500
12,10525,26,099,223400,26099223400
13,4818,26,099,241000,26099241000
14,5234,26,099,232200,26099232200
15,4480,26,099,232300,26099232300
16,4131,26,099,240300,26099240300
17,2775,26,161,404300,26161404300
18,4246,26,161,404500,26161404500
19,2529,26,161,410500,26161410500
20,1233,26,161,410700,26161410700
21,2939,26,161,411100,26161411100
22,2192,26,161,411700,26161411700
23,3096,26,161,412300,26161412300
24,3869,26,161,413000,26161413000
25,3401,26,161,416000,26161416000
26,4900,26,161,416200,26161416200
27,1362,26,161,421900,26161421900
28,5181,26,161,454000,26161454000
29,2261,26,161,402500,26161402500
30,1544,26,161,403100,26161403100
31,5603,26,161,403600,26161403600
32,4885,26,161,404600,26161404600
33,4388,26,161,410300,26161410300
34,1721,26,161,410800,26161410800
35,3417,26,161,414900,26161414900
36,3984,26,025,004000,26025004000
37,2140,26,025,003000,26025003000
38,5621,26,081,013100,26081013100
39,4960,26,081,002200,26081002200
40,7208,26,081,010903,26081010903
41,7485,26,081,011500,26081011500
42,8537,26,081,014601,26081014601
43,1358,26,081,002900,26081002900
44,3013,26,099,250700,26099250700
45,2660,26,099,250900,26099250900
46,2706,26,009,960300,26009960300
47,3088,26,009,960400,26009960400
48,3196,26,009,960600,26009960600
49,2633,26,009,960100,26009960100
50,4901,26,009,960700,26009960700
51,0,26,061,990100,26061990100
52,2938,26,163,541400,26163541400
53,906,26,163,542700,26163542700
54,2621,26,163,542800,26163542800
55,1801,26,163,543000,26163543000
56,2130,26,163,544200,26163544200
57,3214,26,163,545700,26163545700
58,1163,26,163,546900,26163546900
59,2375,26,163,550600,26163550600
60,5298,26,163,550700,26163550700
61,3991,26,163,551200,26163551200
62,2465,26,163,553400,26163553400
63,1536,26,163,553800,26163553800
64,2970,26,163,554700,26163554700
65,3385,26,163,554800,26163554800
66,2564,26,163,555400,26163555400
67,3116,26,163,556300,26163556300
68,2007,26,163,557200,26163557200
69,3954,26,163,557500,26163557500
70,3844,26,163,582100,26163582100
71,3596,26,163,580700,26163580700
72,2323,26,163,581500,26163581500
73,2744,26,163,581800,26163581800
74,1827,26,163,584300,26163584300
75,3148,26,163,588200,26163588200
76,5162,26,163,588300,26163588300
77,5193,26,163,588400,26163588400
78,3350,26,163,594500,26163594500
79,3505,26,163,596100,26163596100
80,2653,26,163,596300,26163596300
81,2601,26,163,536500,26163536500
82,3804,26,163,537000,26163537000
83,6165,26,139,023001,26139023001
84,7228,26,139,023002,26139023002
85,4744,26,139,023500,26139023500
86,2382,26,139,023600,26139023600
87,10270,26,139,024400,26139024400
88,5722,26,139,024600,26139024600
89,7326,26,139,024900,26139024900
90,5328,26,139,024300,26139024300
91,10202,26,139,024500,26139024500
92,7496,26,139,025100,26139025100
93,5847,26,139,025200,26139025200
94,3947,26,139,025500,26139025500
95,5478,26,139,025700,26139025700
96,5749,26,139,025800,26139025800
97,0,26,139,990000,26139990000
98,0,26,141,990000,26141990000
99,0,26,147,990000,26147990000
100,4320,26,149,041101,26149041101
101,2966,26,149,041102,26149041102
102,0,26,151,990000,26151990000
103,3171,26,153,000300,26153000300
104,4171,26,155,031301,26155031301
105,4143,26,155,031302,26155031302
106,4085,26,157,000100,26157000100
107,3203,26,157,000200,26157000200
108,3322,26,157,000300,26157000300
109,3318,26,157,000400,26157000400
110,4885,26,157,000500,26157000500
111,2968,26,143,971200,26143971200
112,2420,26,153,000100,26153000100
113,2478,26,153,000200,26153000200
114,0,26,153,990000,26153990000
115,4419,26,157,000600,26157000600
116,3362,26,157,000700,26157000700
117,3737,26,157,000800,26157000800
118,5151,26,157,000900,26157000900
119,5238,26,157,001000,26157001000
120,2538,26,049,011711,26049011711
121,3291,26,049,012601,26049012601
122,2690,26,049,012603,26049012603
123,3757,26,049,010502,26049010502
124,5597,26,049,011102,26049011102
125,6328,26,049,011209,26049011209
126,2801,26,049,011508,26049011508
127,3000,26,099,260100,26099260100
128,2782,26,093,740700,26093740700
129,2311,26,093,741100,26093741100
130,978,26,125,194500,26125194500
131,4871,26,125,197000,26125197000
132,3873,26,125,198000,26125198000
133,2923,26,125,132700,26125132700
134,3310,26,125,137800,26125137800
135,3227,26,125,123100,26125123100
136,4529,26,125,127300,26125127300
137,7001,26,125,127500,26125127500
138,1369,26,125,128800,26125128800
139,5069,26,125,131300,26125131300
140,4281,26,125,132600,26125132600
141,5045,26,125,134000,26125134000
142,5160,26,125,136300,26125136300
143,5471,26,125,136700,26125136700
144,10595,26,125,137100,26125137100
145,6346,26,125,139200,26125139200
146,2239,26,125,140500,26125140500
147,5034,26,125,140800,26125140800
148,3275,26,125,141200,26125141200
149,4626,26,125,141400,26125141400
150,2410,26,125,150200,26125150200
151,3196,26,125,154200,26125154200
152,3666,26,125,157200,26125157200
153,2523,26,125,157400,26125157400
154,2476,26,125,157700,26125157700
155,2864,26,125,166200,26125166200
156,1655,26,125,160700,26125160700
157,3293,26,125,161100,26125161100
158,2293,26,125,161900,26125161900
159,2337,26,125,166700,26125166700
160,6001,26,125,168600,26125168600
161,2500,26,125,170000,26125170000
162,3549,26,049,010304,26049010304
163,2572,26,049,010501,26049010501
164,4732,26,049,010813,26049010813
165,8595,26,049,011101,26049011101
166,2933,26,049,011601,26049011601
167,2413,26,049,011710,26049011710
168,1606,26,049,012311,26049012311
169,2031,26,049,012501,26049012501
170,6272,26,049,012904,26049012904
171,2602,26,049,013001,26049013001
172,4535,26,049,013112,26049013112
173,5290,26,049,010610,26049010610
174,1728,26,049,011210,26049011210
175,3359,26,049,011401,26049011401
176,2887,26,049,012310,26049012310
177,4336,26,049,012704,26049012704
178,4647,26,049,012801,26049012801
179,3882,26,049,013113,26049013113
180,1941,26,049,013402,26049013402
181,2327,26,049,000300,26049000300
182,1369,26,049,000400,26049000400
183,1848,26,049,000500,26049000500
184,1996,26,049,001000,26049001000
185,4656,26,049,001600,26049001600
186,2828,26,049,001900,26049001900
187,925,26,049,002000,26049002000
188,1942,26,049,002200,26049002200
189,1748,26,049,002300,26049002300
190,3695,26,049,002700,26049002700
191,3635,26,125,128600,26125128600
192,2082,26,125,122900,26125122900
193,1697,26,125,127200,26125127200
194,1684,26,125,127400,26125127400
195,3188,26,125,130000,26125130000
196,2330,26,125,130100,26125130100
197,5868,26,125,130200,26125130200
198,2989,26,125,130600,26125130600
199,2291,26,125,131100,26125131100
200,2046,26,125,131400,26125131400
201,3636,26,125,131800,26125131800
202,5249,26,125,134300,26125134300
203,2637,26,125,136000,26125136000
204,5502,26,125,139400,26125139400
205,2046,26,125,141700,26125141700
206,4196,26,125,144100,26125144100
207,2962,26,049,012703,26049012703
208,2700,26,049,012906,26049012906
209,5339,26,049,010603,26049010603
210,6039,26,049,011212,26049011212
211,5336,26,049,011213,26049011213
212,3921,26,049,011402,26049011402
213,3541,26,049,011713,26049011713
214,3064,26,049,011714,26049011714
215,4626,26,099,263700,26099263700
216,4347,26,099,215300,26099215300
217,1629,26,099,223500,26099223500
218,6435,26,099,224600,26099224600
219,4251,26,099,227300,26099227300
220,2893,26,099,268100,26099268100
221,2756,26,099,263800,26099263800
222,3727,26,099,263900,26099263900
223,4208,26,099,264200,26099264200
224,2290,26,099,260200,26099260200
225,3133,26,099,260300,26099260300
226,4663,26,099,261100,26099261100
227,5237,26,099,262700,26099262700
228,4246,26,099,263500,26099263500
229,4861,26,099,230800,26099230800
230,5163,26,099,231600,26099231600
231,6089,26,099,231900,26099231900
232,6680,26,099,232100,26099232100
233,5862,26,099,232400,26099232400
234,4101,26,099,240000,26099240000
235,5571,26,099,240400,26099240400
236,1775,26,099,240900,26099240900
237,2465,26,099,241600,26099241600
238,4418,26,099,245300,26099245300
239,1401,26,099,245400,26099245400
240,1034,26,099,247100,26099247100
241,2544,26,099,247400,26099247400
242,2805,26,099,250600,26099250600
243,2613,26,099,252000,26099252000
244,1706,26,099,254000,26099254000
245,5797,26,099,215000,26099215000
246,4071,26,025,001100,26025001100
247,2985,26,025,003100,26025003100
248,3777,26,031,960400,26031960400
249,3527,26,031,960800,26031960800
250,3661,26,125,144300,26125144300
251,2688,26,125,144800,26125144800
252,2300,26,125,145100,26125145100
253,3568,26,125,145200,26125145200
254,4311,26,125,145400,26125145400
255,2137,26,125,153000,26125153000
256,2334,26,125,157000,26125157000
257,2379,26,125,181500,26125181500
258,4328,26,125,144200,26125144200
259,2929,26,125,144500,26125144500
260,4753,26,125,150000,26125150000
261,3139,26,081,014704,26081014704
262,3220,26,081,014803,26081014803
263,8015,26,081,014804,26081014804
264,6846,26,081,011901,26081011901
265,7162,26,081,012003,26081012003
266,3483,26,081,013000,26081013000
267,5114,26,081,013500,26081013500
268,5230,26,081,000300,26081000300
269,3077,26,081,001300,26081001300
270,3905,26,081,004300,26081004300
271,1825,26,081,003000,26081003000
272,4842,26,081,003200,26081003200
273,6033,26,081,010302,26081010302
274,3899,26,081,010902,26081010902
275,4272,26,081,011002,26081011002
276,5296,26,081,011804,26081011804
277,5335,26,089,970200,26089970200
278,2585,26,089,970300,26089970300
279,5219,26,089,970600,26089970600
280,3777,26,087,330000,26087330000
281,3109,26,087,333000,26087333000
282,3013,26,087,330500,26087330500
283,2796,26,087,340500,26087340500
284,2626,26,087,334000,26087334000
285,4501,26,087,342000,26087342000
286,5470,26,087,333500,26087333500
287,4155,26,087,337500,26087337500
288,5099,26,087,338000,26087338000
289,3581,26,087,339500,26087339500
290,1222,26,087,336500,26087336500
291,3123,26,087,337000,26087337000
292,4531,26,157,001200,26157001200
293,4727,26,157,001300,26157001300
294,0,26,157,990000,26157990000
295,2100,26,163,591600,26163591600
296,4389,26,163,594100,26163594100
297,2771,26,163,595200,26163595200
298,3286,26,163,503300,26163503300
299,2560,26,163,500600,26163500600
300,3456,26,163,504900,26163504900
301,1171,26,163,507900,26163507900
302,2453,26,163,513300,26163513300
303,2569,26,163,516600,26163516600
304,650,26,163,518800,26163518800
305,2298,26,163,520400,26163520400
306,1549,26,163,521500,26163521500
307,4096,26,077,001907,26077001907
308,4134,26,077,002005,26077002005
309,8122,26,077,002700,26077002700
310,6249,26,077,002802,26077002802
311,2319,26,077,002201,26077002201
312,4203,26,077,000300,26077000300
313,5227,26,077,000600,26077000600
314,1674,26,077,001603,26077001603
315,3748,26,077,001702,26077001702
316,6041,26,077,002003,26077002003
317,4134,26,077,002004,26077002004
318,2759,26,077,001200,26077001200
319,6077,26,077,001905,26077001905
320,3830,26,077,002002,26077002002
321,3913,26,077,002901,26077002901
322,8850,26,077,003003,26077003003
323,6384,26,077,003302,26077003302
324,2661,26,125,138600,26125138600
325,2675,26,125,140700,26125140700
326,2555,26,125,142200,26125142200
327,3687,26,125,142600,26125142600
328,5041,26,125,144400,26125144400
329,3723,26,125,153300,26125153300
330,1798,26,125,154000,26125154000
331,3245,26,125,156900,26125156900
332,2002,26,125,157100,26125157100
333,3995,26,125,160500,26125160500
334,7864,26,081,014502,26081014502
335,7400,26,081,014805,26081014805
336,3272,26,157,001100,26157001100
337,6874,26,149,041300,26149041300
338,3624,26,149,040100,26149040100
339,2577,26,149,040500,26149040500
340,4981,26,149,041400,26149041400
341,3365,26,149,041000,26149041000
342,2458,26,147,631600,26147631600
343,4318,26,147,644000,26147644000
344,1954,26,147,651100,26147651100
345,3685,26,147,637200,26147637200
346,1928,26,147,657100,26147657100
347,2460,26,147,627000,26147627000
348,5716,26,147,635000,26147635000
349,2023,26,147,640100,26147640100
350,2345,26,147,640600,26147640600
351,3463,26,147,641000,26147641000
352,3824,26,073,940400,26073940400
353,2665,26,073,940500,26073940500
354,5249,26,073,940600,26073940600
355,4584,26,075,006303,26075006303
356,2789,26,075,006304,26075006304
357,2882,26,075,006803,26075006803
358,5707,26,075,006804,26075006804
359,2841,26,075,006900,26075006900
360,4551,26,077,003500,26077003500
361,4180,26,077,005501,26077005501
362,5508,26,077,005502,26077005502
363,3567,26,077,006102,26077006102
364,4459,26,077,006601,26077006601
365,2714,26,077,006701,26077006701
366,6342,26,077,006702,26077006702
367,3087,26,081,011405,26081011405
368,5623,26,081,011406,26081011406
369,5793,26,081,012607,26081012607
370,3670,26,081,012608,26081012608
371,2127,26,083,000100,26083000100
372,3,26,083,980100,26083980100
373,0,26,083,990100,26083990100
374,3277,26,125,157800,26125157800
375,2786,26,125,157900,26125157900
376,3421,26,065,002901,26065002901
377,2339,26,065,003302,26065003302
378,3519,26,065,005100,26065005100
379,3830,26,065,004000,26065004000
380,3376,26,065,005304,26065005304
381,5522,26,091,060600,26091060600
382,3376,26,091,060500,26091060500
383,2974,26,091,061302,26091061302
384,3666,26,091,061600,26091061600
385,3891,26,091,061800,26091061800
386,3346,26,091,060800,26091060800
387,1820,26,091,061200,26091061200
388,3804,26,091,060100,26091060100
389,4083,26,091,061301,26091061301
390,4594,26,091,061900,26091061900
391,3972,26,037,010107,26037010107
392,4129,26,037,010108,26037010108
393,4050,26,037,010801,26037010801
394,3853,26,037,010802,26037010802
395,6336,26,037,011104,26037011104
396,2253,26,037,011200,26037011200
397,3419,26,045,020303,26045020303
398,4943,26,045,020304,26045020304
399,2712,26,045,020403,26045020403
400,3046,26,163,568800,26163568800
401,2956,26,163,568900,26163568900
402,2006,26,163,573701,26163573701
403,6209,26,163,573702,26163573702
404,2804,26,163,574202,26163574202
405,4679,26,163,579900,26163579900
406,3218,26,163,591501,26163591501
407,5087,26,161,455000,26161455000
408,3244,26,161,400800,26161400800
409,5285,26,161,402200,26161402200
410,2377,26,161,400100,26161400100
411,3330,26,161,400400,26161400400
412,2846,26,161,400700,26161400700
413,2938,26,161,402100,26161402100
414,2947,26,161,403500,26161403500
415,5295,26,161,405300,26161405300
416,5413,26,125,175100,26125175100
417,3973,26,125,181000,26125181000
418,3543,26,125,183000,26125183000
419,4165,26,125,184200,26125184200
420,2871,26,125,184400,26125184400
421,2242,26,125,184500,26125184500
422,2389,26,125,187000,26125187000
423,3957,26,125,188000,26125188000
424,4024,26,125,196400,26125196400
425,6065,26,125,192200,26125192200
426,3198,26,125,192500,26125192500
427,3201,26,125,192700,26125192700
428,3689,26,125,197200,26125197200
429,1886,26,125,197400,26125197400
430,3958,26,125,197500,26125197500
431,2256,26,021,001600,26021001600
432,2331,26,021,010500,26021010500
433,2761,26,021,011000,26021011000
434,5497,26,021,011100,26021011100
435,1460,26,021,011500,26021011500
436,2097,26,099,262800,26099262800
437,5410,26,099,268000,26099268000
438,3916,26,099,206700,26099206700
439,2621,26,099,214000,26099214000
440,2511,26,099,255400,26099255400
441,2699,26,099,258700,26099258700
442,3237,26,099,260000,26099260000
443,3158,26,099,261500,26099261500
444,1432,26,099,267600,26099267600
445,5949,26,099,231400,26099231400
446,13510,26,099,224000,26099224000
447,8605,26,099,224200,26099224200
448,3382,26,099,228000,26099228000
449,4307,26,099,231800,26099231800
450,2666,26,099,240500,26099240500
451,6298,26,099,242500,26099242500
452,2150,26,099,250100,26099250100
453,2822,26,099,251700,26099251700
454,1772,26,099,255500,26099255500
455,2602,26,099,258000,26099258000
456,7604,26,099,215200,26099215200
457,2708,26,165,380300,26165380300
458,6627,26,165,380500,26165380500
459,3235,26,165,380600,26165380600
460,3138,26,165,380700,26165380700
461,3120,26,165,380800,26165380800
462,1701,26,001,000100,26001000100
463,1989,26,001,970500,26001970500
464,2403,26,001,970100,26001970100
465,2824,26,001,970400,26001970400
466,1447,26,001,970600,26001970600
467,0,26,001,990000,26001990000
468,3511,26,003,000100,26003000100
469,2818,26,003,000200,26003000200
470,2865,26,003,000300,26003000300
471,3012,26,161,403200,26161403200
472,4884,26,161,405200,26161405200
473,3432,26,161,406000,26161406000
474,3034,26,161,407600,26161407600
475,2420,26,161,410600,26161410600
476,2928,26,161,411000,26161411000
477,1758,26,161,414700,26161414700
478,1957,26,161,415400,26161415400
479,2358,26,161,415600,26161415600
480,3529,26,161,420000,26161420000
481,2577,26,161,423600,26161423600
482,3200,26,125,142400,26125142400
483,4489,26,125,145300,26125145300
484,5050,26,125,151000,26125151000
485,4142,26,125,152900,26125152900
486,3530,26,125,156400,26125156400
487,4150,26,125,160000,26125160000
488,3770,26,125,160800,26125160800
489,4523,26,125,160900,26125160900
490,4403,26,121,000402,26121000402
491,3545,26,121,004200,26121004200
492,1888,26,121,004300,26121004300
493,4977,26,125,121800,26125121800
494,2867,26,125,133001,26125133001
495,3356,26,125,133002,26125133002
496,2180,26,125,196600,26125196600
497,3502,26,125,196900,26125196900
498,2829,26,125,198100,26125198100
499,1963,26,125,197600,26125197600
500,4959,26,125,157600,26125157600
501,3167,26,125,166400,26125166400
502,2336,26,125,192800,26125192800
503,3069,26,125,162100,26125162100
504,3430,26,125,171100,26125171100
505,2383,26,125,188100,26125188100
506,3689,26,125,144900,26125144900
507,2790,26,125,150500,26125150500
508,3934,26,147,637100,26147637100
509,2425,26,147,640200,26147640200
510,3729,26,147,643000,26147643000
511,2510,26,147,652100,26147652100
512,4991,26,147,655100,26147655100
513,5846,26,147,630400,26147630400
514,1777,26,147,631100,26147631100
515,4040,26,147,649000,26147649000
516,2094,26,147,651200,26147651200
517,1105,26,147,650200,26147650200
518,6077,26,159,010200,26159010200
519,2251,26,159,010300,26159010300
520,7540,26,159,010900,26159010900
521,6686,26,159,011002,26159011002
522,3368,26,159,010500,26159010500
523,6748,26,159,010100,26159010100
524,3456,26,159,011500,26159011500
525,2848,26,159,010600,26159010600
526,4333,26,159,011300,26159011300
527,4709,26,159,011400,26159011400
528,6048,26,159,011600,26159011600
529,2668,26,159,010400,26159010400
530,3173,26,161,403400,26161403400
531,3058,26,161,403800,26161403800
532,3686,26,163,552200,26163552200
533,2424,26,163,594200,26163594200
534,5432,26,163,589400,26163589400
535,5650,26,163,591900,26163591900
536,2491,26,163,594000,26163594000
537,2129,26,163,537300,26163537300
538,2736,26,163,537500,26163537500
539,5611,26,163,538600,26163538600
540,4475,26,163,538700,26163538700
541,1589,26,163,538800,26163538800
542,3548,26,087,342100,26087342100
543,0,26,089,990000,26089990000
544,4789,26,091,060301,26091060301
545,1827,26,145,011200,26145011200
546,3077,26,155,030700,26155030700
547,3246,26,155,030800,26155030800
548,6396,26,155,031500,26155031500
549,5922,26,155,030100,26155030100
550,4116,26,155,031800,26155031800
551,2931,26,155,030400,26155030400
552,4114,26,155,031700,26155031700
553,1670,26,155,030600,26155030600
554,3718,26,155,031402,26155031402
555,4848,26,155,030300,26155030300
556,3453,26,155,030200,26155030200
557,5831,26,155,031401,26155031401
558,3814,26,155,031600,26155031600
559,3336,26,155,030500,26155030500
560,4146,26,045,020902,26045020902
561,4897,26,045,021001,26045021001
562,3998,26,045,021002,26045021002
563,2944,26,045,021201,26045021201
564,3562,26,045,021202,26045021202
565,2920,26,045,021301,26045021301
566,3332,26,045,021302,26045021302
567,3513,26,045,021401,26045021401
568,4438,26,045,021402,26045021402
569,0,26,049,980100,26049980100
570,2856,26,051,000100,26051000100
571,1387,26,051,000200,26051000200
572,1905,26,051,000300,26051000300
573,0,26,047,990000,26047990000
574,5522,26,049,013500,26049013500
575,1732,26,049,013600,26049013600
576,14,26,049,980000,26049980000
577,3002,26,051,000400,26051000400
578,2764,26,033,971000,26033971000
579,2425,26,033,970400,26033970400
580,1099,26,033,970700,26033970700
581,3242,26,033,970100,26033970100
582,4200,26,033,970300,26033970300
583,4625,26,049,011503,26049011503
584,2432,26,049,012100,26049012100
585,2689,26,049,012503,26049012503
586,1442,26,049,000200,26049000200
587,2635,26,049,000900,26049000900
588,2530,26,049,010114,26049010114
589,2935,26,049,011902,26049011902
590,1851,26,049,012401,26049012401
591,2684,26,049,012402,26049012402
592,3832,26,125,170400,26125170400
593,1985,26,125,171600,26125171600
594,2649,26,125,173500,26125173500
595,3553,26,125,121500,26125121500
596,3799,26,125,122200,26125122200
597,1609,26,125,184700,26125184700
598,3019,26,125,175000,26125175000
599,4053,26,125,175200,26125175200
600,5809,26,125,181300,26125181300
601,4663,26,125,191200,26125191200
602,4576,26,125,193400,26125193400
603,4443,26,163,556400,26163556400
604,4537,26,163,558200,26163558200
605,2375,26,163,538100,26163538100
606,2040,26,163,570900,26163570900
607,3022,26,163,575400,26163575400
608,3139,26,163,579700,26163579700
609,1848,26,163,584600,26163584600
610,3129,26,163,554200,26163554200
611,2370,26,151,970500,26151970500
612,2044,26,151,970600,26151970600
613,4289,26,151,971000,26151971000
614,1612,26,151,970100,26151970100
615,3431,26,151,970300,26151970300
616,3965,26,151,971100,26151971100
617,3899,26,151,970400,26151970400
618,5850,26,151,970800,26151970800
619,4720,26,151,970900,26151970900
620,1722,26,151,970700,26151970700
621,5069,26,151,971200,26151971200
622,2405,26,151,970200,26151970200
623,1707,26,131,970100,26131970100
624,1738,26,131,970300,26131970300
625,2930,26,027,001100,26027001100
626,2242,26,125,153100,26125153100
627,3216,26,125,157500,26125157500
628,4035,26,125,158000,26125158000
629,3136,26,125,158100,26125158100
630,3269,26,125,158200,26125158200
631,2966,26,125,160300,26125160300
632,2457,26,125,161600,26125161600
633,2656,26,125,166000,26125166000
634,3715,26,125,166600,26125166600
635,4538,26,125,167800,26125167800
636,2310,26,021,002100,26021002100
637,4760,26,021,001700,26021001700
638,2202,26,129,950100,26129950100
639,1663,26,129,950300,26129950300
640,2568,26,129,950600,26129950600
641,2916,26,129,950400,26129950400
642,4579,26,129,950500,26129950500
643,3080,26,129,950200,26129950200
644,1517,26,135,970500,26135970500
645,1544,26,135,970300,26135970300
646,1974,26,135,970400,26135970400
647,2249,26,039,960100,26039960100
648,3526,26,039,960200,26039960200
649,2179,26,039,960400,26039960400
650,2266,26,039,960500,26039960500
651,3616,26,039,960300,26039960300
652,1403,26,037,010203,26037010203
653,2494,26,037,010600,26037010600
654,1787,26,037,010204,26037010204
655,5257,26,037,010300,26037010300
656,4529,26,163,597000,26163597000
657,2761,26,163,584500,26163584500
658,1660,26,163,585700,26163585700
659,3026,26,093,742201,26093742201
660,2987,26,027,001200,26027001200
661,3783,26,027,001000,26027001000
662,3863,26,027,001500,26027001500
663,2627,26,143,970700,26143970700
664,2340,26,093,742202,26093742202
665,1306,26,093,742401,26093742401
666,3864,26,093,742402,26093742402
667,0,26,097,990000,26097990000
668,0,26,095,980000,26095980000
669,0,26,095,990000,26095990000
670,7787,26,099,220001,26099220001
671,4578,26,099,220002,26099220002
672,860,26,163,522100,26163522100
673,1166,26,163,525500,26163525500
674,6873,26,159,011800,26159011800
675,5468,26,159,011900,26159011900
676,6199,26,159,012000,26159012000
677,0,26,159,990000,26159990000
678,3433,26,161,411900,26161411900
679,4041,26,161,412000,26161412000
680,4610,26,161,413401,26161413401
681,5605,26,161,413402,26161413402
682,2138,26,161,413403,26161413403
683,2169,26,161,446200,26161446200
684,3126,26,161,446400,26161446400
685,19,26,161,984000,26161984000
686,2258,26,163,505400,26163505400
687,1190,26,163,505500,26163505500
688,1216,26,163,508100,26163508100
689,1737,26,163,511000,26163511000
690,2462,26,163,511300,26163511300
691,2261,26,163,511400,26163511400
692,3529,26,163,513700,26163513700
693,2379,26,163,514200,26163514200
694,1652,26,163,515900,26163515900
695,1850,26,163,516000,26163516000
696,2501,26,163,517300,26163517300
697,1869,26,163,518900,26163518900
698,1808,26,163,522500,26163522500
699,1535,26,163,511900,26163511900
700,1339,26,163,524900,26163524900
701,759,26,163,525000,26163525000
702,2061,26,081,002000,26081002000
703,4279,26,081,002600,26081002600
704,2436,26,081,011401,26081011401
705,7256,26,081,011600,26081011600
706,4350,26,081,001102,26081001102
707,3341,26,081,001200,26081001200
708,3174,26,081,002100,26081002100
709,4686,26,081,002500,26081002500
710,3445,26,081,002700,26081002700
711,5123,26,081,003400,26081003400
712,5366,26,081,004100,26081004100
713,4401,26,081,010200,26081010200
714,5534,26,081,010301,26081010301
715,5751,26,081,010700,26081010700
716,4741,26,081,011101,26081011101
